tweetCreate,tweetId,tweetContent,userName,follower
2022-12-01 02:32:06+00:00,1598142867662606336,Thanks @lukecombs for spending 332 minutes with me in 2022. I couldnt stop listening to Doin' This. #SpotifyWrapped https://t.co/4By7Ircj2V,DanielsTrayson,0
2022-12-01 02:32:06+00:00,1598142867587092482,RT @WORLDMUSICAWARD: #Lisa was the most streamed K-Pop Female solo Artist on Spotify globally in 2022!2022 #SpotifyWrapped,commback0808,7
2022-12-01 02:32:06+00:00,1598142866404278273,"Thanks @johnmayer for spending 1,295 minutes with me in 2022. I couldnt stop listening to New Light. https://t.co/6avGsHiLId",kingcrissay,162
2022-12-01 02:32:06+00:00,1598142866378760194,RT @svt_spotify: SEVENTEEN appears in the Top 5 Most Streamed K-Pop Artists Globally in the yearly #SpotifyWrapped for the first time in th,thaliaindiraa,875
2022-12-01 02:32:05+00:00,1598142866009661441,"Thanks @taylorswift13 for spending 7,539 minutes with me in 2022. I couldnt stop listening to champagne problems. https://t.co/QeEBOIUtFV",tertempleng,435
2022-12-01 02:32:05+00:00,1598142865624150017,"RT @suisei_hosimati: 

121 21
Spotify

#Spotify  




https:/",oharusan016,293
2022-12-01 02:32:05+00:00,1598142865586388992,"RT @TeamSRKWarriors: You spent 525,600 minutes this year Thinking about Him 

#ShahRukhKhan #SpotifyWrapped

https://t.co/jIi3QVIWjV",SeikhSuhel,148
2022-12-01 02:32:05+00:00,1598142865582198784,RT @BonnieTOfficial: Thank you for being a part of this  #SpotifyWrapped @spotifyartists https://t.co/4E8mkpjO0a,MrRJTwilight,127
2022-12-01 02:32:05+00:00,1598142864466522115,"Thanks Sam Gendel for spending 347 minutes with me in 2022. I couldnt stop listening to Yarai (, bamboo fence). https://t.co/ydwS3lnw6a",jaccurrie,326
2022-12-01 02:32:05+00:00,1598142863900307458,"Thanks @seether for spending 2,534 minutes with me in 2022. I couldnt stop listening to Wasteland. #SpotifyWrapped https://t.co/TzR9ECtODg",NicaLawyer_305,109
2022-12-01 02:32:05+00:00,1598142863610884096,"Thanks @juiceworlddd for spending 18,971 minutes with me in 2022. I couldnt stop listening to Burn. #SpotifyWrapped https://t.co/lX0MK5dOUb",abbyriche,129
2022-12-01 02:32:05+00:00,1598142862650380290,@TillyBirds #SpotifyWrapped https://t.co/J5caDvRPSG,1MJ0P3,116
2022-12-01 02:32:05+00:00,1598142862327435264,"Thanks @ConfusedBFast for being my top podcast on @Spotify this year. I loved all 2,808 minutes of it. https://t.co/a8eBkvM3xu",MikeMcCarron,96
2022-12-01 02:32:05+00:00,1598142862176456708,"This year I explored the genre-verse. What were your top genres of 2022? #SpotifyWrapped 
https://t.co/3ZkHCm5O0m",mikey_vengenz,56
2022-12-01 02:32:05+00:00,1598142862105116673,"RT @kchartsmaster: Most Streamed K-pop Songs Globally on Spotify in 2022: #SpotifyWrapped 

#1 Dynamite
#2 Butter
#3 Pink Venom
#4 MONEY
#",Hwangjin2503,1223
2022-12-01 02:32:04+00:00,1598142861262094337,Thanks @nfrealmusic for spending 329 minutes with me in 2022. I couldnt stop listening to CLOUDS. #SpotifyWrapped https://t.co/dTQx2RdhuT,Vincent35149631,0
2022-12-01 02:32:04+00:00,1598142860305448960,My top artists of 2022. Who were yours? #SpotifyWrapped  https://t.co/dr2YCSNCYx,tangrossy,523
2022-12-01 02:32:04+00:00,1598142860276424705,RT @CarineK: So many people have Taylor Swift as their #SpotifyWrapped #1 artist but no Taylor's songs in their top 5... I think that's the,taylorcoded,4290
2022-12-01 02:32:04+00:00,1598142859898933248,RT @sominlalisa0327:  [INFO] -  2021  #MONEY  K-POP SOLOIST  1    #LISA,Mornxng_,22
2022-12-01 02:32:04+00:00,1598142859747938305,"I mean, in fairness, @bearmccreary is the best in the game right now, so. Well, maybe throw @JeffRussoWKBW
&amp; https://t.co/9aCRXMcENO",MUCOPHILE,1132
2022-12-01 02:32:04+00:00,1598142857935978498,"RT @nmcaviar: .@NICKIMINAJ's ""Super Freaky Girl"" has been included on Spotifys Best Hip-Hop Songs of 2022 (#SpotifyWrapped). https://t.co/",AkuLontemuu,256
2022-12-01 02:32:03+00:00,1598142857667543040,RT @jennymaguir: WTF?? #SpotifyWrapped https://t.co/iL7UO6dbRQ,llucieelizabeth,17
2022-12-01 02:32:03+00:00,1598142856853852161,RT @yasminesummanx: its almost that special time of year &lt;3 #SpotifyWrapped https://t.co/WL5rZSc0om,7nqniz,14
2022-12-01 02:32:03+00:00,1598142856614776832,"Top 1% of @duranduran fans. I'll take it.
#SpotifyWrapped #DuranDuran https://t.co/gp80dsbN9n",darceymcl,488
2022-12-01 02:32:03+00:00,1598142856480235520,RT @madmenpics: #SpotifyWrapped https://t.co/vr27EGKQI2,kayleighIRL,423
2022-12-01 02:32:03+00:00,1598142855931101191,Thanks @thegreatkhalid for spending 169 minutes with me in 2022. I couldnt stop listening to Love Lies (with Norma https://t.co/0QmpYjzGPy,MrsTJClark,40
2022-12-01 02:32:03+00:00,1598142855402618881,"RT @PJM_data: ""With You"" was the Most Streamed Song by K-Pop Soloists and Most Streamed Korean OST on Spotify South Korea in 2022! 

""Wi",laforet1013,256
2022-12-01 02:32:03+00:00,1598142855188729857,RT @spinorbinmusic: BLACKPINK's Lisa is the most streamed K-Pop female soloist globally on Spotify in 2022. #SpotifyWrapped https://t.co/T,nat084433,306
2022-12-01 02:32:03+00:00,1598142854718971905,"thoughts on this top 10?!
send me yoursssss #SpotifyWrapped #TaylorSwift https://t.co/9kJwMbINuZ",lil_lebby,1919
2022-12-01 02:32:03+00:00,1598142854681198593,#SpotifyWrapped  https://t.co/4ZzauPh0cD,kman_euphoria,250
2022-12-01 02:32:03+00:00,1598142853963620352,RT @RealTimeRating: #SpotifyWrapped https://t.co/zUSZ7uHHHJ,__mmmicaela,789
2022-12-01 02:32:02+00:00,1598142853330653185,Thanks @anirudhofficial for spending 758 minutes with me in 2022. I couldnt stop listening to Jalabulajangu. https://t.co/By3UbhpIai,muthazagan,334
2022-12-01 02:32:02+00:00,1598142852210360321,This year I explored the genre-verse. What were your top genres of 2022? #SpotifyWrapped  https://t.co/UNCt1pAHoM,iMixMasTer1,182
2022-12-01 02:32:02+00:00,1598142850356875264,RT @cutestisIN:  be like : #SpotifyWrapped https://t.co/bE3Eq5Y3kH,imletterp,303
2022-12-01 02:32:02+00:00,1598142850252042240,Thanks Last Dinosaurs for spending 847 minutes with me in 2022. I couldnt stop listening to Collect Call. https://t.co/PqHRZCsPV4,ElRowbut,78
2022-12-01 02:32:02+00:00,1598142849970626561,"Thanks @bts_bighit for spending 23,871 minutes with me in 2022. I couldnt stop listening to Yet To Come. https://t.co/SA21tGqxit",koopitothv,651
2022-12-01 02:32:02+00:00,1598142849664811010,"RT @Toshiki555X:  13000000%
25,265  = 17   #SpotifyWrapped #TaylorSwi",sunflwrvol13,302
2022-12-01 02:32:01+00:00,1598142848830156801,Thanks Joeboy for spending 358 minutes with me in 2022. I couldnt stop listening to Cubana. #SpotifyWrapped https://t.co/ppPs95SbhM,will_script,321
