tweetCreate,tweetId,tweetContent,userName,follower
2022-11-30 23:18:50+00:00,1598094230362394625,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",oDeXH7ppeRguccN,3
2022-11-30 23:18:50+00:00,1598094229800382464,"RT @LoveGlowberry: [  ]  #BTS ahora ha ganado 5 veces consecutivas la categora ""Album Of The Year"" (Daesang) en los premios #MAMA, la ma",Abc1817i,24
2022-11-30 23:18:49+00:00,1598094228394909698,"RT @UniversBTS_: [INSTAGRAM Stories] Namjoon 

""Obrigado pelo prmio King-wang-jjang-dae-wang*
ARMY fez isso/tornou isso possvel!
j-hope,",LALY_BARMY,27
2022-11-30 23:18:48+00:00,1598094224410710016,"RT @Stray_Kids: [2022 MAMA]
3RACHA (SKZ) X Jung jaeil X Tiger JK 'The letter from MUSIC'

MUSIC MAKES ONE

https://t.co/tIuLP8EnXl
https://",DEARICARUS_,438
2022-11-30 23:18:48+00:00,1598094223311769600,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",sgdngijar1,18
2022-11-30 23:18:48+00:00,1598094221868924928,"RT @ENHYPEN_members: #ENHYPEN #JAKE #MAMA

    !! 
 ! 

(2  !!    ) https://t.co/4iuL2hWBNm",fluffykuki,82
2022-11-30 23:18:41+00:00,1598094193175715840,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",Zamuraiii12345,33
2022-11-30 23:18:40+00:00,1598094189920940033,"RT @ENHYPEN_members: 2  
( )

#SUNOO #ENHYPEN #2 #MAMA https://t.co/i6JP1jok7k",FioFigueroaS,3
2022-11-30 23:18:36+00:00,1598094171633422336,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",RafinaPutri08l,2
2022-11-30 23:18:35+00:00,1598094167967928320,"RT @oricon: INI


https://t.co/fbsICBWuGQ

#INI #MAMA #2022MAMA #MAMAAWARDS 
@official__INI @MnetMA",ini_sugasuga2,499
2022-11-30 23:18:32+00:00,1598094154193858561,"3
Worldwide Fan's Choice
Yogibo Chill Artist
The Most Popular Group

#StrayKids #
#2022MAMA https://t.co/e9esqBLwwX",stay_28n,137
2022-11-30 23:18:28+00:00,1598094140017102855,"RT @BTStranslation_: BTS RM/NAMJOON INSTAGRAM STORY(IES) 221130 PT.1

NJ: Thank you for the king-best-huge-king award
ARMY you did it!
J-ho",Ljiomivnae_3101,522
2022-11-30 23:18:27+00:00,1598094135067836416,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",hyunjinmami,869
2022-11-30 23:18:25+00:00,1598094125059821569,"RT @MnetMAMA: [#2021MAMA_Behind] THANK YOU STAGE #straykids

Thank You Stage Behind scenes are here!
Let's meet the shining moments of ar",imstaya,55
2022-11-30 23:18:25+00:00,1598094124942790656," ~!

#MAMA2022
#MAMA",supertuna_moon7,59
2022-11-30 23:18:24+00:00,1598094123042734082,"RT @YukaO74088588: MAMA

#MAMA
# https://t.co/fIACqEFJ",wklee797979,88
2022-11-30 23:18:24+00:00,1598094121331482625,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",caelyethandekay,140
2022-11-30 23:18:23+00:00,1598094118122508288,"RT @YukaO74088588: MAMA

#MAMA
# https://t.co/fIACqEFJ",doujiangmian,35
2022-11-30 23:18:14+00:00,1598094078125961217,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",7daysapr,19
2022-11-30 23:18:12+00:00,1598094071381491713,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",Chohmi,122
2022-11-30 23:18:11+00:00,1598094069489893377,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/J1B6Z6X",chittautami,1577
2022-11-30 23:18:09+00:00,1598094058899275776,"RT @Stray_Kids: [2022 MAMA]
3RACHA (SKZ) X Jung jaeil X Tiger JK 'The letter from MUSIC'

MUSIC MAKES ONE

https://t.co/tIuLP8EnXl
https://",hwangtenshi_,180
2022-11-30 23:18:09+00:00,1598094058249138177,"RT @JacksonWang852: Thank u so much for making this happen
The only reason why this would happen is u all
       ",Chariya95641716,2
2022-11-30 23:18:08+00:00,1598094055568998400,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/tLEToOu",chittautami,1577
2022-11-30 23:18:04+00:00,1598094040230428672,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/oyX4HPm",chittautami,1577
2022-11-30 23:18:02+00:00,1598094030214422529,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/MyFkeNt",chittautami,1577
2022-11-30 23:18:02+00:00,1598094029954375680,"RT @INI95681294: 5
#SPECTRA_INI 
#INI
#MAMA https://t.co/ZAPC8trmhv",acocomto,132
2022-11-30 23:17:59+00:00,1598094015760855040,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 
iE   

iE    !
?
...  ?

Dragon  F",chittautami,1577
